
 Lista de Imýveis da Caixa;;Data de geraýýo:;27/08/2026;;;;;;;
 Ný do imývel;UF;Cidade;Bairro;Endereýo;Preýo;Valor de avaliaýýo;Desconto;Financiamento;Descriýýo;Modalidade de venda;Link de acesso

 8444407145967 ;PR ;PONTA GROSSA ;CONTORNO ;RUA PRAIA LUA NOVA, N. 230, CS 03 ;104.257,15;175.933,35;40.75;Nýo;Casa, 50.11 de ýrea total, 48.96 de ýrea privativa, 99.31 de ýrea do terreno,  2 qto(s), a.serv, WC.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407145967
 8555518549030 ;PR ;PONTA GROSSA ;OLARIAS ;RUA JACOB FAINTYCK, N. 38A, LT 17 QD 08 ;106.667,03;180.000,00;40.75;Nýo;Casa, 58.70 de ýrea total, 53.60 de ýrea privativa, 107.25 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555518549030
 8555532364336 ;PR ;PONTA GROSSA ;OLARIAS ;RUA JACOB FAINTYCK, N. 400, Apto 44, BL 01 LT A1 QDT SE ;100.741,08;170.000,00;40.75;Nýo;Apartamento, 53.59 de ýrea total, 46.93 de ýrea privativa, 0.00 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitaýýo Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555532364336
 8787711737162 ;PR ;PONTA GROSSA ;NEVES ;RUA JULIA DA SILVA RISSETI, N. 231, CS 11 ;94.815,14;160.000,00;40.75;Nýo;Casa, 45.10 de ýrea total, 45.10 de ýrea privativa, 102.72 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitaýýo Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711737162
 8787715367238 ;PR ;PONTA GROSSA ;NEVES ;RUA ORLANDO BORSATO, N. 238, LT 09 QD 35 ;100.741,08;170.000,00;40.75;Nýo;Casa, 48.64 de ýrea total, 48.64 de ýrea privativa, 160.00 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitaýýo Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715367238
 8444424906423 ;PR ;PONTA GROSSA ;CARA-CARA ;RUA JOSE KOTESKI, N. 225, RES 06 BL 04 ;104.296,65;176.000,00;40.75;Nýo;Casa, 51.00 de ýrea total, 47.01 de ýrea privativa, 118.58 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitaýýo Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424906423
 8787713511218 ;PR ;PONTA GROSSA ;CARA-CARA ;RUA NAIR MACHADO DE OLIVEIRA, N. 23, CASA 29 LOTE 278 QUADRA 16 ;97.778,11;165.000,00;40.75;Nýo;Casa, 47.52 de ýrea total, 47.52 de ýrea privativa, 147.79 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitaýýo Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713511218
 8555537526954 ;PR ;PONTA GROSSA ;ORFAS ;R SEZINHO MATTOS DE SOUZA, N. 553, Apto 434, BL 04 QD SN ;106.667,03;180.000,00;40.75;Nýo;Apartamento, 54.82 de ýrea total, 50.37 de ýrea privativa, 0.00 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537526954
 8444431569550 ;PR ;PONTA GROSSA ;CONTORNO ;RUA PRAIA DAS NEVES, N. 160, UN 01 QD 22 LT 18 ;113.629,74;188.000,00;39.56;Nýo;Casa, 54.95 de ýrea total, 53.52 de ýrea privativa, 137.50 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitaýýo Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431569550
 8787711121773 ;PR ;PONTA GROSSA ;CARA-CARA ;AVENIDA SIQUEIRA CAMPOS, N. 2013, Apto 103, TORRE 09 ;124.509,18;206.000,00;39.56;Nýo;Apartamento, 49.62 de ýrea total, 48.79 de ýrea privativa, 0.00 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitaýýo Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711121773
 1444416368541 ;PR ;PONTA GROSSA ;CONTORNO ;RUA JABUTICABEIRA, N. 853, LT 08 QD 58 ;364.880,75;572.528,73;36.27;Sim;Casa, 204.22 de ýrea total, 204.22 de ýrea privativa, 288.00 de ýrea do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416368541
 8444429413638 ;PR ;PONTA GROSSA ;PIRIQUITOS ;AVENIDA NOROESTE, N. 213, CS 24 ;176.000,00;176.000,00;0.00;Nýo;Casa, 40.90 de ýrea total, 40.90 de ýrea privativa, 107.84 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429413638
 8555530024058 ;PR ;PONTA GROSSA ;PIRIQUITOS ;RUA RIO AMAZONAS, N. 55, CS 34 ;200.000,00;200.000,00;0.00;Nýo;Casa, 68.76 de ýrea total, 40.50 de ýrea privativa, 100.90 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555530024058
 8555505013170 ;PR ;PONTA GROSSA ;BOA VISTA ;RUA ANTONIO SAAD, N. 2510, CASA 186 ;162.000,00;162.000,00;0.00;Nýo;Casa, 41.08 de ýrea total, 40.47 de ýrea privativa, 169.29 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555505013170
 8787718072123 ;PR ;PONTA GROSSA ;COLONIA DONA LUIZA ; RUA PEDRO VICENTE, N. 187, CASA 06  QD06 ;214.000,00;214.000,00;0.00;Nýo;Casa, 42.34 de ýrea total, 42.34 de ýrea privativa, 152.20 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718072123
 8787708396732 ;PR ;PONTA GROSSA ;CONTORNO ;RUA JOSE DO NASCIMENTO E SILVA, N. 24, ANTIGA RUA 23 ;170.000,00;170.000,00;0.00;Nýo;Casa, 45.13 de ýrea total, 45.13 de ýrea privativa, 207.88 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708396732
 8555504526483 ;PR ;PONTA GROSSA ;JARDIM CARVALHO ;RUA REFIDIM, N. 52, LT 08 QD 14 ;185.739,36;185.739,36;0.00;Nýo;Casa, 129.90 de ýrea total, 129.90 de ýrea privativa, 275.00 de ýrea do terreno,  3 qto(s), WC, 2 sala(s), cozinha.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555504526483
 8555526925356 ;PR ;PONTA GROSSA ;JARDIM CARVALHO ;RUA DOUTOR CHAFIC CURY, N. 310, Apto 104, BL 03 LT BR QD 71 ;250.000,00;250.000,00;0.00;Nýo;Apartamento, 48.21 de ýrea total, 41.74 de ýrea privativa, 0.00 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555526925356
 1787701254918 ;PR ;PONTA GROSSA ;UVARANAS ;AVENIDA SIQUEIRA CAMPOS, N. 2013, Apto 105, TORRE 30 PAV 1 ;212.000,00;212.000,00;0.00;Nýo;Apartamento, 63.66 de ýrea total, 62.56 de ýrea privativa, 0.00 de ýrea do terreno, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701254918
 8787711183302 ;PR ;PONTA GROSSA ;UVARANAS ;AVENIDA SIQUEIRA CAMPOS, N. 2013, Apto AP 10, TR 4 ;175.000,00;175.000,00;0.00;Nýo;Apartamento, 49.97 de ýrea total, 49.10 de ýrea privativa, 0.00 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711183302
 8787711729208 ;PR ;PONTA GROSSA ;NEVES ;RUA JULIA DA SILVA RISSETI, N. 681, Ný23 ;175.549,49;175.549,49;0.00;Nýo;Casa, 45.10 de ýrea total, 45.10 de ýrea privativa, 103.30 de ýrea do terreno, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711729208
 8787705611705 ;PR ;PONTA GROSSA ;CARA-CARA ;AVENIDA SIQUEIRA CAMPOS, N. 2013, Apto 204, TORRE 33 ;190.000,00;190.000,00;0.00;Nýo;Apartamento, 49.40 de ýrea total, 48.60 de ýrea privativa, 0.00 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705611705
 8787717423488 ;PR ;PONTA GROSSA ;NEVES ;RUA TENENTE CORONEL VALDIR COPETTI NEVES, N. 540, RES 03 LT 44 QD 06 ;162.910,28;159.000,00;0.00;Nýo;Casa, 45.10 de ýrea total, 45.10 de ýrea privativa, 108.98 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717423488
 8444429887532 ;PR ;PONTA GROSSA ;UVARANAS ;RUA DOUTOR CID CORDEIRO PRESTES, N. 611, LT 01 QD A ;212.203,73;206.000,00;0.00;Nýo;Casa, 54.93 de ýrea total, 54.93 de ýrea privativa, 122.29 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429887532
 8787719284884 ;PR ;PONTA GROSSA ;COLONIA DONA LUIZA ;RUA RUA HENRIQUE DE MARIO, N. 175, CS 09 ;203.274,30;186.000,00;0.00;Nýo;Casa, 42.34 de ýrea total, 42.34 de ýrea privativa, 150.50 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719284884
 8787719143512 ;PR ;PONTA GROSSA ;COLONIA DONA LUIZA ;RUA RUA HENRIQUE DE MARIO, N. 176, CS 29 ;231.137,11;186.000,00;0.00;Nýo;Casa, 42.34 de ýrea total, 42.34 de ýrea privativa, 150.50 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719143512
 8444402076070 ;PR ;PONTAL DO PARANA ;CENTRO ; RUA SANTA TEREZINHA DO MENINO JESUS, N. 738, CASA 04 LOTE 843 QD. 46 ;240.000,00;240.000,00;0.00;Nýo;Casa, 0.00 de ýrea total, 48.24 de ýrea privativa, 92.26 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402076070
 8787702561367 ;PR ;PRADO FERREIRA ;PRADO FERREIRA ; RUA MANOEL G CARRASCO, N. 112, LT 15 QD 12 ;55.162,89;106.600,00;48.26;Nýo;Casa, 43.26 de ýrea total, 43.26 de ýrea privativa, 210.00 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702561367
 8787704301672 ;PR ;PRADO FERREIRA ;CENTRO ;RUA  JOAO MALDONATO GARCIA, N. 82, CASA ;60.297,16;116.000,00;48.02;Nýo;Casa, 0.00 de ýrea total, 43.26 de ýrea privativa, 220.40 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704301672
 8787702542842 ;PR ;PRADO FERREIRA ;LOT RES MITACUNHA ;RUA LAURENTINO NETO, N. 112, LT 01 QD 04 ;78.201,87;135.000,00;42.08;Nýo;Casa, 43.26 de ýrea total, 43.26 de ýrea privativa, 236.72 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitaýýo Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702542842
 8787703769387 ;PR ;PRADO FERREIRA ;LOT RES MITACUNHA ; RUA MANOEL GONýALVES CARRASCO, N. 61, LT 06 QD 16 ;116.000,00;116.000,00;0.00;Nýo;Casa, 43.26 de ýrea total, 43.26 de ýrea privativa, 210.00 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703769387
 10007449 ;PR ;PRIMEIRO DE MAIO ;MARINA 2000 ;EST EST MUN AGUA SýO XAVIER, N. S/N, Apto 02, BL 01 ;844.000,00;844.000,00;0.00;Nýo;Apartamento, 0.00 de ýrea total, 184.48 de ýrea privativa, 0.00 de ýrea do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10007449
 8444425455883 ;PR ;QUERENCIA DO NORTE ;CENTRO ; HELMUTH JACOB ROSS, N. 26, CASA ;76.842,01;150.000,00;48.78;Nýo;Casa, 60.07 de ýrea total, 60.07 de ýrea privativa, 179.67 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425455883
 8444405655704 ;PR ;QUERENCIA DO NORTE ;CENTRO ;RUA PONTA PORA, N. 1559, PARTE LT 12 QD 216 ;83.428,47;150.000,00;44.39;Sim;Casa, 69.87 de ýrea total, 69.87 de ýrea privativa, 300.00 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405655704
 8444407072145 ;PR ;QUERENCIA DO NORTE ;CENTRO ; RUA MANDAGUARI, N. 1380, LT 09-REMANESCENTE QD 216 ;81.628,17;143.000,00;42.92;Nýo;Casa, 61.12 de ýrea total, 61.12 de ýrea privativa, 150.00 de ýrea do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407072145
 8787700131420 ;PR ;ROLANDIA ;JARDIM NOBRE ; RUA MARIA ANTONELI DE LIMA, N. SN, LOTE 20, QUADRA 07 ;69.794,00;121.755,00;42.68;Nýo;Terreno, 53.69 de ýrea total, 0.00 de ýrea privativa, 153.60 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700131420
 1444413582798 ;PR ;ROLANDIA ;JD CIDADE NOVA ;RUA LUIZ CAMPANER, N. 615, LT - 06, QD- 17 ;224.334,63;352.000,00;36.27;Sim;Terreno, 87.44 de ýrea total, 0.00 de ýrea privativa, 141.25 de ýrea do terreno, a.serv.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444413582798
 8444423873254 ;PR ;ROLANDIA ;CONJUNTO HABITACIONAL SANTIAGO ;RUA PAULINA ERDEI, N. 406, LT 11A QD E ;158.543,31;145.000,00;0.00;Nýo;Casa, 0.00 de ýrea total, 69.84 de ýrea privativa, 125.00 de ýrea do terreno.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423873254
 8444426570872 ;PR ;SABAUDIA ;RES ROMANO ; RUA NELSON SCHIAVO, N. 192, LT 03A QD C ;94.815,14;160.000,00;40.75;Nýo;Casa, 69.98 de ýrea total, 69.98 de ýrea privativa, 130.00 de ýrea do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitaýýo Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426570872
 8787715768178 ;PR ;SABAUDIA ;RESIDENCIAL CANAA ; RUA GILEADE, N. 78, LOTE 03 QUADRA 02 ;124.914,01;116.900,00;0.00;Nýo;Casa, 45.94 de ýrea total, 45.94 de ýrea privativa, 220.00 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715768178
 8444414623003 ;PR ;SANTA ISABEL DO IVAI ;Centro ; RUA OSWALDO CRUZ, N. 220, LT 11-B, QD 145 ;89.126,03;175.000,00;49.08;Sim;Casa, 71.50 de ýrea total, 67.72 de ýrea privativa, 210.00 de ýrea do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414623003
 8444426887175 ;PR ;SANTA ISABEL DO IVAI ;CIDADE DE SANTA ISAB ; RUA ENý PAIVA SCHELL, N. 129, LOTE 10, QD 196-B ;78.897,85;136.201,48;42.08;Nýo;Casa, 47.04 de ýrea total, 47.04 de ýrea privativa, 250.80 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426887175
 8555528863064 ;PR ;SANTA MONICA ;CENTRO ; RUA SUPLICY DE LACERDA, N. SN, LOTE 11, QD 87-A ;60.392,76;100.000,00;39.61;Nýo;Casa, 47.79 de ýrea total, 47.29 de ýrea privativa, 204.00 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555528863064
 1600000016830 ;PR ;SANTO ANTONIO DA PLATINA ;VILA SýO PEDRO ;RUA FLORIANO PEIXOTO, N. 727, LT A QD 102 ;424.322,66;751.273,73;43.52;Sim;Casa, 320.00 de ýrea total, 104.00 de ýrea privativa, 440.00 de ýrea do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1600000016830
 8444407275895 ;PR ;SANTO ANTONIO DO CAIUA ;CENTRO ; PROJETADA E, N. 287, DATA 03 QD 65 ;72.143,08;139.584,42;48.32;Nýo;Casa, 64.00 de ýrea total, 64.00 de ýrea privativa, 179.76 de ýrea do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407275895
 1444418887481 ;PR ;SAO JOSE DOS PINHAIS ;ACADEMIA ;RUA MARIA ALICE SADEMBERG, N. 324, LT 11 QD 05 ;180.200,62;290.000,00;37.87;Sim;Terreno, 0.00 de ýrea total, 0.00 de ýrea privativa, 480.00 de ýrea do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418887481
 8555535137942 ;PR ;SAO JOSE DOS PINHAIS ;QUEIMADA ;RUA ANTONIO KUSS, N. 260, Apto 304, BL N ;230.000,00;230.000,00;0.00;Nýo;Apartamento, 51.72 de ýrea total, 46.97 de ýrea privativa, 0.00 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535137942
 8444415531323 ;PR ;SAO JOSE DOS PINHAIS ;AFONSO PENA ;RUA ANTONIO SKAKUY, N. 66, Apto 12, LT04, QD H, JD IRACEMA 1 ;187.000,00;187.000,00;0.00;Nýo;Apartamento, 47.68 de ýrea total, 42.00 de ýrea privativa, 0.00 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415531323
 8555524266746 ;PR ;SAO JOSE DOS PINHAIS ;AFONSO PENA ;RUA AGENOR LINO DE OLIVEIRA, N. 290, Apto 302, BL 22 ;250.500,00;250.500,00;0.00;Nýo;Apartamento, 0.00 de ýrea total, 55.33 de ýrea privativa, 0.00 de ýrea do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555524266746
 8787707770894 ;PR ;SAO JOSE DOS PINHAIS ;AFONSO PENA ;RUA ICARAI, N. 309, Apto 403, BL 02 VG 112 ;216.000,00;216.000,00;0.00;Nýo;Apartamento, 45.82 de ýrea total, 38.40 de ýrea privativa, 0.00 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707770894
 8787714156152 ;PR ;SAO JOSE DOS PINHAIS ;OURO FINO ;ALAMEDA BOM PASTOR, N. 665, Apto 301, TORRE 09 PAV 3 VG 24 ;237.000,00;237.000,00;0.00;Nýo;Apartamento, 0.00 de ýrea total, 47.97 de ýrea privativa, 0.00 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714156152
 1444412267023 ;PR ;SAO JOSE DOS PINHAIS ;GUATUPE ;RUA SALOMAO MIGUEL NASSER, N. 731, Apto 13, TP K PAV 2 VG 147  TýRREO ;240.000,00;240.000,00;0.00;Nýo;Apartamento, 66.69 de ýrea total, 61.02 de ýrea privativa, 0.00 de ýrea do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444412267023
 8444430184205 ;PR ;SAO JOSE DOS PINHAIS ;INA ;RUA PADRE ANTONIO DARIUS, N. 100, Apto 309, BL 9 PAV 3 VG 334 ;219.826,75;219.826,75;0.00;Nýo;Apartamento, 55.63 de ýrea total, 48.56 de ýrea privativa, 0.00 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430184205
 8555511600880 ;PR ;SAO JOSE DOS PINHAIS ;DEL REY ;RUA ARIVAL ANSELMO MATZENBACHER, N. 1052, CS 02, LT 19, QD 20, NRDR 2 ETAPA ;335.000,00;335.000,00;0.00;Nýo;Casa, 0.00 de ýrea total, 53.63 de ýrea privativa, 280.00 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511600880
 8444423241568 ;PR ;SAO JOSE DOS PINHAIS ;PARQUE DA FONTE ;RUA PROFESSORA LOURDES GRUTTER BONIN, N. 1193, Apto 103, PAV 1 VG 10 ;190.000,00;190.000,00;0.00;Nýo;Apartamento, 36.14 de ýrea total, 30.94 de ýrea privativa, 0.00 de ýrea do terreno,  1 qto(s), 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423241568
 8555536541984 ;PR ;SAO JOSE DOS PINHAIS ;SANTO ANTONIO ;RUA ADOLFO SAVISKI, N. 601, Apto 104, BL 09 ;250.000,00;250.000,00;0.00;Nýo;Apartamento, 0.00 de ýrea total, 42.01 de ýrea privativa, 0.00 de ýrea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536541984
 8787704704742 ;PR ;SAO JOSE DOS PINHAIS ;SANTO ANTONIO ;RUA FRANCISCO DALNEGRO, N. 3057, Apto 204, BL 74 PAV 2 ;197.000,00;197.000,00;0.00;Nýo;Apartamento, 0.00 de ýrea total, 38.40 de ýrea privativa, 0.00 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704704742
 8787705790987 ;PR ;SAO JOSE DOS PINHAIS ;SANTO ANTONIO ;RUA FRANCISCO DALNEGRO, N. 3057, Apto 104, BLOCO 54 VAGA 1265 ;208.000,00;208.000,00;0.00;Nýo;Apartamento, 100.84 de ýrea total, 38.40 de ýrea privativa, 0.00 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705790987
 1444413499718 ;PR ;SAO JOSE DOS PINHAIS ;ITALIA ;RUA VIRGINIO PALU, N. 43, Apto 31,  BLOCO 7 ;171.100,00;171.100,00;0.00;Nýo;Apartamento, 0.00 de ýrea total, 43.57 de ýrea privativa, 0.00 de ýrea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilýo SFI - Edital ýnico;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444413499718
